servert,return,case,BTC-USD,BTC-EUR,BCH-USD,BCH-EUR,BCH-BTC
1565915495470000.0,1.00047,3.0,0.0,1.0,0.0,-1.0,1.0
1565915495470000.0,1.00067,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915495488000.0,1.0005,3.0,0.0,1.0,0.0,-1.0,1.0
1565915495488000.0,1.00071,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915495714000.0,1.00061,3.0,0.0,1.0,0.0,-1.0,1.0
1565915495714000.0,1.00081,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915495726000.0,1.00064,3.0,0.0,1.0,0.0,-1.0,1.0
1565915495726000.0,1.00085,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915495806000.0,1.00068,3.0,0.0,1.0,0.0,-1.0,1.0
1565915495806000.0,1.00088,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915495834000.0,1.00071,3.0,0.0,1.0,0.0,-1.0,1.0
1565915495834000.0,1.00092,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915496222000.0,1.00075,3.0,0.0,1.0,0.0,-1.0,1.0
1565915496222000.0,1.00095,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915496244000.0,1.00078,3.0,0.0,1.0,0.0,-1.0,1.0
1565915496244000.0,1.00099,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915496478000.0,1.00061,3.0,0.0,1.0,0.0,-1.0,1.0
1565915496478000.0,1.00081,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915496489000.0,1.00064,3.0,0.0,1.0,0.0,-1.0,1.0
1565915496489000.0,1.00085,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915496511000.0,1.00068,3.0,0.0,1.0,0.0,-1.0,1.0
1565915496511000.0,1.00088,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915496523000.0,1.00071,3.0,0.0,1.0,0.0,-1.0,1.0
1565915496523000.0,1.00092,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915496643000.0,1.00075,3.0,0.0,1.0,0.0,-1.0,1.0
1565915496643000.0,1.00095,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915496759000.0,1.00078,3.0,0.0,1.0,0.0,-1.0,1.0
1565915496759000.0,1.00099,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915496913000.0,1.00082,3.0,0.0,1.0,0.0,-1.0,1.0
1565915496913000.0,1.00102,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915496981000.0,1.00085,3.0,0.0,1.0,0.0,-1.0,1.0
1565915496981000.0,1.00106,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915497820000.0,1.00119,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915497900000.0,1.00115,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915497105000.0,1.00118,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915497115000.0,1.00122,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915497843000.0,1.00093,3.0,0.0,1.0,0.0,-1.0,1.0
1565915497843000.0,1.00129,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915497919000.0,1.00096,3.0,0.0,1.0,0.0,-1.0,1.0
1565915497919000.0,1.00132,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915498666000.0,1.001,3.0,0.0,1.0,0.0,-1.0,1.0
1565915498666000.0,1.00136,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915499261000.0,1.00103,3.0,0.0,1.0,0.0,-1.0,1.0
1565915499261000.0,1.00139,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915499880000.0,1.00107,3.0,0.0,1.0,0.0,-1.0,1.0
1565915499880000.0,1.00143,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915500690000.0,1.00036,3.0,0.0,1.0,0.0,-1.0,1.0
1565915500690000.0,1.00072,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915500253000.0,1.00039,3.0,0.0,1.0,0.0,-1.0,1.0
1565915500253000.0,1.00076,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915501329000.0,1.00016,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915501336000.0,1.00046,3.0,0.0,1.0,0.0,-1.0,1.0
1565915501336000.0,1.00027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915501415000.0,1.0005,3.0,0.0,1.0,0.0,-1.0,1.0
1565915501415000.0,1.00031,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915501419000.0,1.00042,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915501436000.0,1.00039,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915501460000.0,1.00053,3.0,0.0,1.0,0.0,-1.0,1.0
1565915501460000.0,1.00046,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915501630000.0,1.00043,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915501934000.0,1.00044,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915502142000.0,1.00048,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915502341000.0,1.00057,3.0,0.0,1.0,0.0,-1.0,1.0
1565915502341000.0,1.00052,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915502730000.0,1.00049,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915502739000.0,1.00064,3.0,0.0,1.0,0.0,-1.0,1.0
1565915502739000.0,1.00059,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915502776000.0,1.0006,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915502921000.0,1.00072,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915502936000.0,1.00075,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915503236000.0,1.00076,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915503473000.0,1.00067,3.0,0.0,1.0,0.0,-1.0,1.0
1565915503473000.0,1.0008,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915503762000.0,1.00077,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915503917000.0,1.00099,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915504700000.0,1.00102,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915504730000.0,1.00064,3.0,0.0,1.0,0.0,-1.0,1.0
1565915504940000.0,1.0006,3.0,0.0,1.0,0.0,-1.0,1.0
1565915504265000.0,1.00106,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915504388000.0,1.00109,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915504410000.0,1.00112,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915504866000.0,1.00074,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915505194000.0,1.00081,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915505213000.0,1.00084,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915518236000.0,1.00004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915518258000.0,1.00007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915518288000.0,1.00011,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915518328000.0,1.00014,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915521228000.0,1.00003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915521242000.0,1.00006,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915521454000.0,1.00002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915521478000.0,1.00005,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915523183000.0,1.00015,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915523183000.0,1.00018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915523255000.0,1.00008,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915523286000.0,1.00004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915523300000.0,1.00001,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915523385000.0,1.00011,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915523468000.0,1.00022,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915523493000.0,1.00025,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915524264000.0,1.0003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915524267000.0,1.00019,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915524275000.0,1.00023,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915524454000.0,1.00015,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915524456000.0,1.00026,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915524497000.0,1.00029,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915524513000.0,1.00033,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915524958000.0,1.00016,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915525602000.0,1.00034,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915525656000.0,1.0002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915525669000.0,1.00037,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915525682000.0,1.00041,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915525850000.0,1.00044,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915525864000.0,1.00002,3.0,0.0,1.0,0.0,-1.0,1.0
1565915525864000.0,1.00048,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526350000.0,1.00023,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526800000.0,1.00027,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526253000.0,1.00006,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526299000.0,1.0001,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526312000.0,1.00013,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526347000.0,1.0002,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526406000.0,1.00039,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526407000.0,1.00043,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526420000.0,1.00046,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526527000.0,1.00036,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526527000.0,1.00016,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526593000.0,1.00023,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526640000.0,1.00057,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526640000.0,1.00037,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526643000.0,1.00038,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526659000.0,1.0006,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526659000.0,1.00041,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526690000.0,1.00064,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526690000.0,1.00045,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526707000.0,1.00067,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526707000.0,1.00048,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526883000.0,1.00071,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526883000.0,1.00052,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526897000.0,1.00075,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526897000.0,1.00055,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526916000.0,1.00056,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526969000.0,1.00057,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526969000.0,1.00038,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526976000.0,1.0006,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526976000.0,1.00041,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915526993000.0,1.00078,3.0,0.0,1.0,0.0,-1.0,1.0
1565915526993000.0,1.00059,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527160000.0,1.00082,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527160000.0,1.00063,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527760000.0,1.00071,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527760000.0,1.00052,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527810000.0,1.00075,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527810000.0,1.00056,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527261000.0,1.00085,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527261000.0,1.00066,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527377000.0,1.00089,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527377000.0,1.0007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527409000.0,1.00023,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527462000.0,1.00026,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527462000.0,1.00073,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527491000.0,1.0003,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527491000.0,1.00077,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527515000.0,1.00063,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527553000.0,1.00038,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527553000.0,1.00052,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527730000.0,1.00042,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527730000.0,1.00056,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527760000.0,1.00066,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527760000.0,1.0008,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527794000.0,1.00045,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527794000.0,1.00059,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527796000.0,1.0007,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527796000.0,1.00084,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527811000.0,1.00049,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527811000.0,1.00063,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527874000.0,1.00038,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527874000.0,1.00052,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915527883000.0,1.00042,3.0,0.0,1.0,0.0,-1.0,1.0
1565915527883000.0,1.00056,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528293000.0,1.0006,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528296000.0,1.00045,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528307000.0,1.00053,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528348000.0,1.00052,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528348000.0,1.00067,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528356000.0,1.00049,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528356000.0,1.00063,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528359000.0,1.00056,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528359000.0,1.0007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528366000.0,1.00038,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528369000.0,1.00042,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528369000.0,1.00056,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528446000.0,1.00045,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528446000.0,1.0006,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528453000.0,1.00078,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528464000.0,1.00082,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528480000.0,1.00071,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528480000.0,1.00053,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528485000.0,1.00075,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528519000.0,1.00063,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528709000.0,1.00085,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528709000.0,1.00067,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528723000.0,1.00089,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528723000.0,1.0007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528808000.0,1.00092,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528808000.0,1.00074,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528828000.0,1.00096,3.0,0.0,1.0,0.0,-1.0,1.0
1565915528828000.0,1.00077,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915528844000.0,1.00078,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915532508000.0,1.00004,3.0,0.0,1.0,0.0,-1.0,1.0
1565915532534000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565915532553000.0,1.00011,3.0,0.0,1.0,0.0,-1.0,1.0
1565915532574000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565915534657000.0,1.00018,3.0,0.0,1.0,0.0,-1.0,1.0
1565915534657000.0,1.00004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915534670000.0,1.00022,3.0,0.0,1.0,0.0,-1.0,1.0
1565915534670000.0,1.00007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915534696000.0,1.00025,3.0,0.0,1.0,0.0,-1.0,1.0
1565915534696000.0,1.00011,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915534714000.0,1.00029,3.0,0.0,1.0,0.0,-1.0,1.0
1565915534714000.0,1.00014,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915534776000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565915534802000.0,1.00004,3.0,0.0,1.0,0.0,-1.0,1.0
1565915535390000.0,1.00011,3.0,0.0,1.0,0.0,-1.0,1.0
1565915535395000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565915535533000.0,1.00018,3.0,0.0,1.0,0.0,-1.0,1.0
1565915535533000.0,1.00004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915535595000.0,1.00022,3.0,0.0,1.0,0.0,-1.0,1.0
1565915535595000.0,1.00007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915535613000.0,1.00025,3.0,0.0,1.0,0.0,-1.0,1.0
1565915535613000.0,1.00011,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915535712000.0,1.00029,3.0,0.0,1.0,0.0,-1.0,1.0
1565915535712000.0,1.00014,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915535744000.0,1.00032,3.0,0.0,1.0,0.0,-1.0,1.0
1565915535744000.0,1.00018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915535814000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565915535844000.0,1.00018,3.0,0.0,1.0,0.0,-1.0,1.0
1565915535844000.0,1.00004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915536320000.0,1.00022,3.0,0.0,1.0,0.0,-1.0,1.0
1565915536320000.0,1.00007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915536332000.0,1.00025,3.0,0.0,1.0,0.0,-1.0,1.0
1565915536332000.0,1.00011,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915536350000.0,1.00029,3.0,0.0,1.0,0.0,-1.0,1.0
1565915536350000.0,1.00014,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915536362000.0,1.00032,3.0,0.0,1.0,0.0,-1.0,1.0
1565915536362000.0,1.00018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915536554000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565915536577000.0,1.00018,3.0,0.0,1.0,0.0,-1.0,1.0
1565915536577000.0,1.00004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915536622000.0,1.00022,3.0,0.0,1.0,0.0,-1.0,1.0
1565915536622000.0,1.00007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915536635000.0,1.00025,3.0,0.0,1.0,0.0,-1.0,1.0
1565915536635000.0,1.00011,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915536665000.0,1.00029,3.0,0.0,1.0,0.0,-1.0,1.0
1565915536665000.0,1.00014,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915536678000.0,1.00032,3.0,0.0,1.0,0.0,-1.0,1.0
1565915536678000.0,1.00018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915536830000.0,1.00036,3.0,0.0,1.0,0.0,-1.0,1.0
1565915536830000.0,1.00021,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915536844000.0,1.00039,3.0,0.0,1.0,0.0,-1.0,1.0
1565915536844000.0,1.00025,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537502000.0,1.00043,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537502000.0,1.00028,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537514000.0,1.00046,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537514000.0,1.00032,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537628000.0,1.0005,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537628000.0,1.00035,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537639000.0,1.00053,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537639000.0,1.00039,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537657000.0,1.00032,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537657000.0,1.00018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537678000.0,1.00057,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537678000.0,1.00042,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537749000.0,1.00029,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537749000.0,1.00014,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537819000.0,1.00036,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537819000.0,1.00021,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537832000.0,1.00039,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537832000.0,1.00025,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537929000.0,1.00043,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537929000.0,1.00028,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537943000.0,1.00046,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537943000.0,1.00032,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537967000.0,1.0005,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537967000.0,1.00035,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537981000.0,1.00032,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537981000.0,1.00018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915537984000.0,1.00053,3.0,0.0,1.0,0.0,-1.0,1.0
1565915537984000.0,1.00039,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915552957000.0,1.00002,1.0,1.0,0.0,-1.0,0.0,1.0
1565915556421000.0,1.00279,3.0,0.0,1.0,0.0,-1.0,1.0
1565915556421000.0,1.00265,6.0,-1.0,1.0,1.0,-1.0,0.0
1565915579968000.0,1.00004,3.0,0.0,1.0,0.0,-1.0,1.0
1565915592589000.0,1.00002,3.0,0.0,1.0,0.0,-1.0,1.0
1565915592619000.0,1.00006,3.0,0.0,1.0,0.0,-1.0,1.0
1565915592632000.0,1.00009,3.0,0.0,1.0,0.0,-1.0,1.0
1565915709658000.0,1.00038,1.0,1.0,0.0,-1.0,0.0,1.0
1565915709671000.0,1.00041,1.0,1.0,0.0,-1.0,0.0,1.0
1565915710390000.0,1.00054,1.0,1.0,0.0,-1.0,0.0,1.0
1565915713819000.0,1.00009,1.0,1.0,0.0,-1.0,0.0,1.0
1565915714143000.0,1.00006,1.0,1.0,0.0,-1.0,0.0,1.0
1565915737517000.0,1.00002,1.0,1.0,0.0,-1.0,0.0,1.0
1565915738112000.0,1.00005,1.0,1.0,0.0,-1.0,0.0,1.0
1565915738590000.0,1.00003,1.0,1.0,0.0,-1.0,0.0,1.0
1565915746386000.0,1.00025,1.0,1.0,0.0,-1.0,0.0,1.0
1565915782640000.0,1.00008,1.0,1.0,0.0,-1.0,0.0,1.0
1565915783320000.0,1.00012,1.0,1.0,0.0,-1.0,0.0,1.0
1565915793310000.0,1.00024,1.0,1.0,0.0,-1.0,0.0,1.0
1565915811330000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565915811215000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565915813362000.0,1.00002,3.0,0.0,1.0,0.0,-1.0,1.0
1565915817878000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565915818390000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565915819987000.0,1.00013,3.0,0.0,1.0,0.0,-1.0,1.0
1565915827175000.0,1.00027,1.0,1.0,0.0,-1.0,0.0,1.0
1565915837824000.0,1.00028,1.0,1.0,0.0,-1.0,0.0,1.0
1565915839105000.0,1.00008,1.0,1.0,0.0,-1.0,0.0,1.0
1565915841334000.0,1.00041,1.0,1.0,0.0,-1.0,0.0,1.0
1565915841519000.0,1.00074,1.0,1.0,0.0,-1.0,0.0,1.0
1565915846802000.0,1.00075,1.0,1.0,0.0,-1.0,0.0,1.0
1565915847105000.0,1.00076,1.0,1.0,0.0,-1.0,0.0,1.0
1565915851860000.0,1.00077,1.0,1.0,0.0,-1.0,0.0,1.0
1565915851413000.0,1.00078,1.0,1.0,0.0,-1.0,0.0,1.0
1565915851682000.0,1.00081,1.0,1.0,0.0,-1.0,0.0,1.0
1565915851715000.0,1.00082,1.0,1.0,0.0,-1.0,0.0,1.0
1565915868630000.0,1.00003,1.0,1.0,0.0,-1.0,0.0,1.0
1565915869700000.0,1.00006,1.0,1.0,0.0,-1.0,0.0,1.0
1565915871892000.0,1.00017,1.0,1.0,0.0,-1.0,0.0,1.0
1565915873818000.0,1.00002,1.0,1.0,0.0,-1.0,0.0,1.0
1565915874510000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565915874720000.0,1.00002,3.0,0.0,1.0,0.0,-1.0,1.0
1565915874760000.0,1.0001,1.0,1.0,0.0,-1.0,0.0,1.0
1565915874102000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565915874126000.0,1.00007,1.0,1.0,0.0,-1.0,0.0,1.0
1565915874180000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565915874245000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565915874327000.0,1.00008,1.0,1.0,0.0,-1.0,0.0,1.0
1565915891220000.0,1.00005,1.0,1.0,0.0,-1.0,0.0,1.0
1565915891449000.0,1.00038,1.0,1.0,0.0,-1.0,0.0,1.0
1565915895407000.0,1.00071,1.0,1.0,0.0,-1.0,0.0,1.0
1565915895593000.0,1.00074,1.0,1.0,0.0,-1.0,0.0,1.0
1565915895819000.0,1.00077,1.0,1.0,0.0,-1.0,0.0,1.0
1565915896183000.0,1.00011,1.0,1.0,0.0,-1.0,0.0,1.0
1565915897149000.0,1.00044,1.0,1.0,0.0,-1.0,0.0,1.0
1565915904384000.0,1.00021,1.0,1.0,0.0,-1.0,0.0,1.0
1565915905337000.0,1.0004,1.0,1.0,0.0,-1.0,0.0,1.0
1565915906206000.0,1.00073,1.0,1.0,0.0,-1.0,0.0,1.0
1565915906406000.0,1.00106,1.0,1.0,0.0,-1.0,0.0,1.0
1565915907405000.0,1.00007,1.0,1.0,0.0,-1.0,0.0,1.0
1565915911602000.0,1.00065,1.0,1.0,0.0,-1.0,0.0,1.0
1565915911676000.0,1.00068,1.0,1.0,0.0,-1.0,0.0,1.0
1565915912699000.0,1.00046,1.0,1.0,0.0,-1.0,0.0,1.0
1565915913550000.0,1.00031,1.0,1.0,0.0,-1.0,0.0,1.0
1565915929490000.0,1.00028,1.0,1.0,0.0,-1.0,0.0,1.0
